dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,planner,executor,critic,verifier,planner_total_tokens,executor_total_tokens,critic_total_tokens,verifier_total_tokens,planner_latency_s,executor_latency_s,critic_latency_s,verifier_latency_s,planner_error,executor_repair,executor_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic_no_planner,BigCodeBench/107,run-e5a5ea70,1774014979.564064,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2737,13.010402,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1651,1086,,,10.085594,2.880551,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/37,run-e5a5ea70,1774014991.203184,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2987,11.224594,SyntaxError,"invalid syntax (<unknown>, line 1)",,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1486,1501,,,8.29488,2.883784,,0,0,1,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 15, in test_case_1
TypeError: cannot unpack non-iterable NoneType object

======================================================================
ERROR: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 27, in test_case_2
TypeError: cannot unpack non-iterable NoneType object

======================================================================
ERROR: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 40, in test_case_3
TypeError: cannot unpack non-iterable NoneType object

======================================================================
ERROR: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 50, in test_case_4
TypeError: cannot unpack non-iterable NoneType object

======================================================================
ERROR: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 67, in test_case_5
TypeError: cannot unpack non-iterable NoneType object

----------------------------------------------------------------------
Ran 5 tests in 0.002s

FAILED (errors=5)"
bigcodebench,agentic_no_planner,BigCodeBench/908,run-e5a5ea70,1774015001.843412,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2346,10.627198,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1193,1153,,,7.357283,3.211436,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/487,run-e5a5ea70,1774015014.155534,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,3563,12.296233,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1792,1771,,,8.612775,3.647363,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/458,run-e5a5ea70,1774015030.183268,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,3130,16.01773,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1698,1432,,,8.993663,6.971645,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 28, in test_case_4
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1242, in assert_frame_equal
    raise_assert_detail(
    ~~~~~~~~~~~~~~~~~~~^
        obj, f""{obj} shape mismatch"", f""{repr(left.shape)}"", f""{repr(right.shape)}""
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame are different

DataFrame shape mismatch
[left]:  (0, 0)
[right]: (1, 3)

----------------------------------------------------------------------
Ran 5 tests in 0.013s

FAILED (failures=1)"
bigcodebench,agentic_no_planner,BigCodeBench/304,run-e5a5ea70,1774015040.409492,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2623,10.188733,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1465,1158,,,7.64573,2.447651,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/798,run-e5a5ea70,1774015048.44521,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,1879,8.004504,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,933,946,,,4.942775,2.975802,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_no_backups_in_backup_directory (builtins.TestCases.test_no_backups_in_backup_directory)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 27, in test_no_backups_in_backup_directory
  File ""<string>"", line 38, in task_func
  File ""C:\Python314\Lib\shutil.py"", line 852, in rmtree
    _rmtree_impl(path, dir_fd, onexc)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Python314\Lib\shutil.py"", line 675, in _rmtree_unsafe
    onexc(os.lstat, path, err)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Python314\Lib\shutil.py"", line 673, in _rmtree_unsafe
    st = os.lstat(path)
FileNotFoundError: [WinError 3] The system cannot find the path specified: '/tmp/my_data'

----------------------------------------------------------------------
Ran 5 tests in 0.005s

FAILED (errors=1)"
bigcodebench,agentic_no_planner,BigCodeBench/328,run-e5a5ea70,1774015058.027318,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2038,9.548449,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1133,905,,,6.564165,2.902605,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/510,run-e5a5ea70,1774015067.452466,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2002,9.39511,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1144,858,,,6.892336,2.424977,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/89,run-e5a5ea70,1774015080.710511,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,3285,13.225137,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1898,1387,,,10.470925,2.670635,,0,0,0,0,0,1,1,1,1,False,TimeoutError,Timeout after 30.0s
bigcodebench,agentic_no_planner,BigCodeBench/49,run-e5a5ea70,1774015089.398401,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2444,8.667599,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1371,1073,,,6.185952,2.412317,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 14, in test_case_1
  File ""<string>"", line 50, in assert_function_output
TypeError: 'Axes' object is not subscriptable

======================================================================
ERROR: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 17, in test_case_2
  File ""<string>"", line 50, in assert_function_output
TypeError: 'Axes' object is not subscriptable

======================================================================
ERROR: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 28, in test_case_4
  File ""<string>"", line 50, in assert_function_output
TypeError: 'Axes' object is not subscriptable

======================================================================
ERROR: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 31, in test_case_5
  File ""<string>"", line 50, in assert_function_output
TypeError: 'Axes' object is not subscriptable

----------------------------------------------------------------------
Ran 5 tests in 0.404s

FAILED (errors=4)"
bigcodebench,agentic_no_planner,BigCodeBench/157,run-e5a5ea70,1774015100.50084,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2296,11.074528,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1236,1060,,,7.784135,3.193039,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_correlation_calculation (builtins.TestCases.test_correlation_calculation)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 32, in test_correlation_calculation
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\testing\_private\utils.py"", line 1222, in assert_array_almost_equal
    assert_array_compare(compare, actual, desired, err_msg=err_msg,
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
                         verbose=verbose,
                         ^^^^^^^^^^^^^^^^
             header=('Arrays are not almost equal to %d decimals' % decimal),
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
             precision=decimal)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\testing\_private\utils.py"", line 842, in assert_array_compare
    raise AssertionError(msg)
AssertionError: 
Arrays are not almost equal to 6 decimals

(shapes (9, 9), (64,) mismatch)
 ACTUAL: MaskedArray([[ 1., inf, inf, inf, -1.,  1., -1., inf,  1.],
             [inf, inf, inf, inf, inf, inf, inf, inf, inf],
             [inf, inf, inf, inf, inf, inf, inf, inf, inf],...
 DESIRED: array([ 1., nan, nan, nan, -1.,  1., -1., nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, -1., nan, nan, nan,  1., -1.,  1.,...

----------------------------------------------------------------------
Ran 5 tests in 0.298s

FAILED (failures=1)"
bigcodebench,agentic_no_planner,BigCodeBench/611,run-e5a5ea70,1774015111.451634,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2185,10.917142,SyntaxError,"unterminated triple-quoted string literal (detected at line 36) (<unknown>, line 9)",,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1257,928,,,8.139184,2.734666,,0,0,1,0,0,1,1,1,1,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 31) (<unknown>, line 4)"
bigcodebench,agentic_no_planner,BigCodeBench/1071,run-e5a5ea70,1774015121.116572,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2877,9.649812,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1626,1251,,,7.33779,2.269346,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_color_cycle (builtins.TestCases.test_color_cycle)
Check that the colors of the plotted lines follow the specified cycle.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 39, in test_color_cycle
AssertionError: Lists differ: ['b', 'g', 'r', 'c', 'm', 'y', 'k', 'b'] != [(0.0, 0.0, 1.0, 1), (0.0, 0.5, 0.0, 1), ([119 chars], 1)]

First differing element 0:
'b'
(0.0, 0.0, 1.0, 1)

- ['b', 'g', 'r', 'c', 'm', 'y', 'k', 'b']
+ [(0.0, 0.0, 1.0, 1),
+  (0.0, 0.5, 0.0, 1),
+  (1.0, 0.0, 0.0, 1),
+  (0.0, 0.75, 0.75, 1),
+  (0.75, 0.0, 0.75, 1),
+  (0.75, 0.75, 0.0, 1),
+  (0.0, 0.0, 0.0, 1),
+  (0.0, 0.0, 1.0, 1)] : The colors of the plotted lines should follow the specified cycle.

======================================================================
FAIL: test_y_values (builtins.TestCases.test_y_values)
Check that the y-values are shuffled.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 49, in test_y_values
AssertionError: False is not true : The y-values should be shuffled numbers from the range [1, len(list)].

----------------------------------------------------------------------
Ran 5 tests in 0.934s

FAILED (failures=2)"
bigcodebench,agentic_no_planner,BigCodeBench/499,run-e5a5ea70,1774015131.428218,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2265,10.280941,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1257,1008,,,8.029537,2.201413,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/617,run-e5a5ea70,1774015140.337236,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2438,8.891674,SyntaxError,"invalid decimal literal (<unknown>, line 3)",,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1482,956,,,6.580283,2.262949,,0,0,1,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_dataframe_structure (builtins.TestCases.test_dataframe_structure)
Test if the DataFrame contains the expected structure.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_dataframe_structure
AssertionError: Lists differ: ['Team', 'Goals', 'Penalty Cost'] != ['Team', 'Match Result', 'Goals', 'Penalty Cost']

First differing element 1:
'Goals'
'Match Result'

Second list contains 1 additional elements.
First extra element 3:
'Penalty Cost'

- ['Team', 'Goals', 'Penalty Cost']
+ ['Team', 'Match Result', 'Goals', 'Penalty Cost']
?          ++++++++++++++++


----------------------------------------------------------------------
Ran 5 tests in 0.007s

FAILED (failures=1)"
bigcodebench,agentic_no_planner,BigCodeBench/375,run-e5a5ea70,1774015147.559626,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,1937,7.207452,SyntaxError,"invalid syntax (<unknown>, line 1)",,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,914,1023,,,4.901062,2.272159,,0,0,1,0,0,1,1,1,1,True,,
bigcodebench,agentic_no_planner,BigCodeBench/1042,run-e5a5ea70,1774015159.779042,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2722,12.206983,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1240,1482,,,7.735839,4.406809,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_email_with_empty_message (builtins.TestCases.test_email_with_empty_message)
Test behavior when an empty message is received.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 45, in test_email_with_empty_message
  File ""<string>"", line 44, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_smtp_server_connection_error (builtins.TestCases.test_smtp_server_connection_error)
Test behavior when there is a network error (e.g., SMTP server unreachable).
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 67, in test_smtp_server_connection_error
  File ""<string>"", line 44, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_socket_closes_after_operation (builtins.TestCases.test_socket_closes_after_operation)
Test if the socket is properly closed after the operation.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 83, in test_socket_closes_after_operation
  File ""<string>"", line 44, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_successful_email_dispatch (builtins.TestCases.test_successful_email_dispatch)
Test if the email is successfully composed and sent with valid inputs.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 102, in test_successful_email_dispatch
  File ""<string>"", line 44, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_successful_email_send (builtins.TestCases.test_successful_email_send)
Test if the email is successfully sent with valid inputs.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 23, in test_successful_email_send
  File ""<string>"", line 44, in task_func
EOFError: EOF when reading a line

----------------------------------------------------------------------
Ran 5 tests in 0.007s

FAILED (errors=5)"
bigcodebench,agentic_no_planner,BigCodeBench/1127,run-e5a5ea70,1774015171.621272,bigcodebench_no_planner_no_verifier,critic_fail,0,,0,,2305,11.802362,,,,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,,1061,1244,,,8.047376,3.722492,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_path_with_existing_files (builtins.TestCases.test_path_with_existing_files)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 53, in test_path_with_existing_files
AssertionError: Lists differ: [('C:[59 chars]t', 'b10a8db164e0754105b7a99be72e3fe5'), ('###[79 chars]one)] != [('C:[59 chars]t', 'a591a6d40bf420404a011733cfb7b190d62c65bf0[173 chars]e7')]

First differing element 0:
('C:\[58 chars]t', 'b10a8db164e0754105b7a99be72e3fe5')
('C:\[58 chars]t', 'a591a6d40bf420404a011733cfb7b190d62c65bf0[20 chars]46e')

  [('C:\\Users\\jbeem\\AppData\\Local\\Temp\\tmp9cjykq9b\\file1.txt',
-   'b10a8db164e0754105b7a99be72e3fe5'),
+   'a591a6d40bf420404a011733cfb7b190d62c65bf0bcda32b57b277d9ad9f146e'),
   ('####', None),
-  ('C:\\Users\\jbeem\\AppData\\Local\\Temp\\tmp9cjykq9b\\file2.txt', None)]
?                                                                    -------

+  ('C:\\Users\\jbeem\\AppData\\Local\\Temp\\tmp9cjykq9b\\file2.txt',
+   'c96724127af2d6f56bbc3898632b101167242f02519a99e5ab3f1cab9ff995e7')]

======================================================================
FAIL: test_path_with_non_standard_delimiter (builtins.TestCases.test_path_with_non_standard_delimiter)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 38, in test_path_with_non_standard_delimiter
AssertionError: Lists differ: [('Di[117 chars]xt', None), ('-', None), ('file2.txt', None)] != [('Di[117 chars]xt', 'a591a6d40bf420404a011733cfb7b190d62c65bf[56 chars]one)]

First differing element 4:
('C:\[57 chars]xt', None)
('C:\[57 chars]xt', 'a591a6d40bf420404a011733cfb7b190d62c65bf[21 chars]46e')

  [('Dir1', None),
   ('-', None),
   ('file1', None),
   ('-', None),
-  ('C:\\Users\\jbeem\\AppData\\Local\\Temp\\tmp561wdina\\file1.txt', None),
?                                                                    -------

+  ('C:\\Users\\jbeem\\AppData\\Local\\Temp\\tmp561wdina\\file1.txt',
+   'a591a6d40bf420404a011733cfb7b190d62c65bf0bcda32b57b277d9ad9f146e'),
   ('-', None),
   ('file2.txt', None)]

----------------------------------------------------------------------
Ran 6 tests in 0.027s

FAILED (failures=2)"
