dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,planner,executor,critic,verifier,planner_total_tokens,executor_total_tokens,critic_total_tokens,verifier_total_tokens,planner_latency_s,executor_latency_s,critic_latency_s,verifier_latency_s,planner_error,executor_repair,executor_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic,BigCodeBench/200,run-9ce586aa,1774013432.298785,bigcodebench_no_verifier,critic_fail,0,,0,,3754,25.086616,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1906,921,927,,17.052885,6.146572,1.834526,,0,0,0,0,0,1,1,1,1,False,TimeoutError,Timeout after 30.0s
bigcodebench,agentic,BigCodeBench/107,run-9ce586aa,1774013456.660932,bigcodebench_no_verifier,critic_fail,0,,0,,5029,24.349741,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2062,1923,1044,,14.953716,7.3615,1.962132,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/37,run-9ce586aa,1774013481.928971,bigcodebench_no_verifier,critic_fail,0,,0,,5117,25.252276,SyntaxError,"unterminated triple-quoted string literal (detected at line 31) (<unknown>, line 8)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2027,1744,1346,,16.346512,6.553282,2.271405,,0,0,1,0,0,1,1,1,1,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 25) (<unknown>, line 3)"
bigcodebench,agentic,BigCodeBench/908,run-9ce586aa,1774013509.927289,bigcodebench_no_verifier,critic_fail,0,,0,,4466,27.983142,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1940,1261,1265,,16.689585,7.264414,3.95798,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/487,run-9ce586aa,1774013534.667337,bigcodebench_no_verifier,critic_fail,0,,0,,5510,24.72356,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2128,1807,1575,,15.66792,6.638221,2.335954,,0,0,1,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/458,run-9ce586aa,1774013562.709771,bigcodebench_no_verifier,critic_fail,0,,0,,4834,28.010978,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2066,1364,1404,,16.984606,8.368985,2.590078,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 28, in test_case_4
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1242, in assert_frame_equal
    raise_assert_detail(
    ~~~~~~~~~~~~~~~~~~~^
        obj, f""{obj} shape mismatch"", f""{repr(left.shape)}"", f""{repr(right.shape)}""
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame are different

DataFrame shape mismatch
[left]:  (0, 0)
[right]: (1, 3)

----------------------------------------------------------------------
Ran 5 tests in 0.015s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/304,run-9ce586aa,1774013628.132607,bigcodebench_no_verifier,critic_fail,0,,0,,4461,65.396738,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2029,1281,1151,,57.485096,6.578036,1.238433,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/798,run-9ce586aa,1774013681.31172,bigcodebench_no_verifier,critic_fail,0,,0,,4064,53.154453,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1895,874,1295,,41.8342,6.548846,4.575672,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_no_backups_in_backup_directory (builtins.TestCases.test_no_backups_in_backup_directory)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 27, in test_no_backups_in_backup_directory
  File ""<string>"", line 47, in task_func
  File ""C:\Python314\Lib\shutil.py"", line 852, in rmtree
    _rmtree_impl(path, dir_fd, onexc)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Python314\Lib\shutil.py"", line 675, in _rmtree_unsafe
    onexc(os.lstat, path, err)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Python314\Lib\shutil.py"", line 673, in _rmtree_unsafe
    st = os.lstat(path)
FileNotFoundError: [WinError 3] The system cannot find the path specified: '/tmp/my_data'

======================================================================
FAIL: test_directory_does_not_exist (builtins.TestCases.test_directory_does_not_exist)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 37, in test_directory_does_not_exist
AssertionError: 'Backup directory /tmp/backup does not exist. Cannot rollback update.' != '/tmp/nonexistent'
- Backup directory /tmp/backup does not exist. Cannot rollback update.
+ /tmp/nonexistent


======================================================================
FAIL: test_successful_rollback (builtins.TestCases.test_successful_rollback)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 14, in test_successful_rollback
AssertionError: 'Backup directory /tmp/backup does not exist. Cannot rollback update.' != '/tmp/my_data'
- Backup directory /tmp/backup does not exist. Cannot rollback update.
+ /tmp/my_data


----------------------------------------------------------------------
Ran 5 tests in 0.007s

FAILED (failures=2, errors=1)"
bigcodebench,agentic,BigCodeBench/328,run-9ce586aa,1774013708.192343,bigcodebench_no_verifier,critic_fail,0,,0,,3773,26.842985,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1927,927,919,,17.748619,6.537066,2.474419,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/510,run-9ce586aa,1774013736.198337,bigcodebench_no_verifier,critic_fail,0,,0,,4212,27.99485,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1932,1331,949,,17.131039,8.408633,2.363234,,0,0,1,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/89,run-9ce586aa,1774013764.673975,bigcodebench_no_verifier,critic_fail,0,,0,,4949,28.464583,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2105,1508,1336,,16.434402,10.482641,1.48377,,0,0,0,0,0,1,1,1,1,False,TimeoutError,Timeout after 30.0s
bigcodebench,agentic,BigCodeBench/49,run-9ce586aa,1774013791.962412,bigcodebench_no_verifier,critic_fail,0,,0,,3862,27.276228,SyntaxError,"unterminated triple-quoted string literal (detected at line 35) (<unknown>, line 17)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2083,901,878,,17.768349,7.11298,2.322531,,0,0,1,0,0,1,1,1,1,False,IndentationError,"unexpected indent (<unknown>, line 8)"
bigcodebench,agentic,BigCodeBench/157,run-9ce586aa,1774013815.954588,bigcodebench_no_verifier,critic_fail,0,,0,,4606,23.977597,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1828,1697,1081,,15.575697,6.389952,1.942899,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_correlation_calculation (builtins.TestCases.test_correlation_calculation)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 32, in test_correlation_calculation
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\testing\_private\utils.py"", line 1222, in assert_array_almost_equal
    assert_array_compare(compare, actual, desired, err_msg=err_msg,
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
                         verbose=verbose,
                         ^^^^^^^^^^^^^^^^
             header=('Arrays are not almost equal to %d decimals' % decimal),
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
             precision=decimal)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\testing\_private\utils.py"", line 842, in assert_array_compare
    raise AssertionError(msg)
AssertionError: 
Arrays are not almost equal to 6 decimals

(shapes (9, 9), (64,) mismatch)
 ACTUAL: MaskedArray([[ 1., inf, inf, inf, -1.,  1., -1., inf,  1.],
             [inf, inf, inf, inf, inf, inf, inf, inf, inf],
             [inf, inf, inf, inf, inf, inf, inf, inf, inf],...
 DESIRED: array([ 1., nan, nan, nan, -1.,  1., -1., nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, -1., nan, nan, nan,  1., -1.,  1.,...

----------------------------------------------------------------------
Ran 5 tests in 1.334s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/611,run-9ce586aa,1774013843.981666,bigcodebench_no_verifier,critic_fail,0,,0,,4355,28.013522,SyntaxError,"unterminated triple-quoted string literal (detected at line 42) (<unknown>, line 18)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2000,1326,1029,,18.165536,7.280189,2.497749,,0,0,1,0,0,1,1,1,1,False,IndentationError,"unexpected indent (<unknown>, line 8)"
bigcodebench,agentic,BigCodeBench/1071,run-9ce586aa,1774013869.389365,bigcodebench_no_verifier,critic_fail,0,,0,,5280,25.395789,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2100,1962,1218,,16.483188,7.621499,1.225576,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_color_cycle (builtins.TestCases.test_color_cycle)
Check that the colors of the plotted lines follow the specified cycle.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 39, in test_color_cycle
AssertionError: Lists differ: ['b', 'g', 'r', 'c', 'm', 'y', 'k', 'b'] != [(0.0, 0.0, 1.0, 1), (0.0, 0.5, 0.0, 1), ([119 chars], 1)]

First differing element 0:
'b'
(0.0, 0.0, 1.0, 1)

- ['b', 'g', 'r', 'c', 'm', 'y', 'k', 'b']
+ [(0.0, 0.0, 1.0, 1),
+  (0.0, 0.5, 0.0, 1),
+  (1.0, 0.0, 0.0, 1),
+  (0.0, 0.75, 0.75, 1),
+  (0.75, 0.0, 0.75, 1),
+  (0.75, 0.75, 0.0, 1),
+  (0.0, 0.0, 0.0, 1),
+  (0.0, 0.0, 1.0, 1)] : The colors of the plotted lines should follow the specified cycle.

======================================================================
FAIL: test_y_values (builtins.TestCases.test_y_values)
Check that the y-values are shuffled.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 49, in test_y_values
AssertionError: False is not true : The y-values should be shuffled numbers from the range [1, len(list)].

----------------------------------------------------------------------
Ran 5 tests in 1.050s

FAILED (failures=2)"
bigcodebench,agentic,BigCodeBench/499,run-9ce586aa,1774013894.147457,bigcodebench_no_verifier,critic_fail,0,,0,,4395,24.744871,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1786,1600,1009,,15.493504,6.949176,2.223505,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/617,run-9ce586aa,1774013923.99164,bigcodebench_no_verifier,critic_fail,0,,0,,4648,29.825927,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2072,1362,1214,,18.142121,8.582942,3.024429,,0,0,1,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_no_teams (builtins.TestCases.test_no_teams)
Test function with no teams.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 27, in test_no_teams
  File ""<string>"", line 50, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\plotting\_core.py"", line 1030, in __call__
    return plot_backend.plot(data, kind=kind, **kwargs)
           ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\plotting\_matplotlib\__init__.py"", line 71, in plot
    plot_obj.generate()
    ~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\plotting\_matplotlib\core.py"", line 508, in generate
    self._post_plot_logic(ax, self.data)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\plotting\_matplotlib\core.py"", line 1972, in _post_plot_logic
    s_edge = self.ax_pos[0] - 0.25 + self.lim_offset
             ~~~~~~~~~~~^^^
IndexError: index 0 is out of bounds for axis 0 with size 0

======================================================================
FAIL: test_dataframe_structure (builtins.TestCases.test_dataframe_structure)
Test if the DataFrame contains the expected structure.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_dataframe_structure
AssertionError: Lists differ: ['Team', 'Goals', 'Penalties', 'Penalty Cost'] != ['Team', 'Match Result', 'Goals', 'Penalty Cost']

First differing element 1:
'Goals'
'Match Result'

- ['Team', 'Goals', 'Penalties', 'Penalty Cost']
+ ['Team', 'Match Result', 'Goals', 'Penalty Cost']

----------------------------------------------------------------------
Ran 5 tests in 1.072s

FAILED (failures=1, errors=1)"
bigcodebench,agentic,BigCodeBench/375,run-9ce586aa,1774013990.865939,bigcodebench_no_verifier,critic_fail,0,,0,,4054,66.86346,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1878,1021,1155,,59.77685,5.385292,1.593849,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/1042,run-9ce586aa,1774014015.74872,bigcodebench_no_verifier,critic_fail,0,,0,,4875,24.867152,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1962,1345,1568,,15.4726,6.536203,2.807311,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_email_with_empty_message (builtins.TestCases.test_email_with_empty_message)
Test behavior when an empty message is received.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 45, in test_email_with_empty_message
  File ""<string>"", line 45, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_smtp_server_connection_error (builtins.TestCases.test_smtp_server_connection_error)
Test behavior when there is a network error (e.g., SMTP server unreachable).
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 67, in test_smtp_server_connection_error
  File ""<string>"", line 45, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_socket_closes_after_operation (builtins.TestCases.test_socket_closes_after_operation)
Test if the socket is properly closed after the operation.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 83, in test_socket_closes_after_operation
  File ""<string>"", line 45, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_successful_email_dispatch (builtins.TestCases.test_successful_email_dispatch)
Test if the email is successfully composed and sent with valid inputs.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 102, in test_successful_email_dispatch
  File ""<string>"", line 45, in task_func
EOFError: EOF when reading a line

======================================================================
ERROR: test_successful_email_send (builtins.TestCases.test_successful_email_send)
Test if the email is successfully sent with valid inputs.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 23, in test_successful_email_send
  File ""<string>"", line 45, in task_func
EOFError: EOF when reading a line

----------------------------------------------------------------------
Ran 5 tests in 0.006s

FAILED (errors=5)"
bigcodebench,agentic,BigCodeBench/1127,run-9ce586aa,1774014041.922574,bigcodebench_no_verifier,critic_fail,0,,0,,4166,26.161243,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1878,1141,1147,,15.917665,5.647452,4.533744,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/938,run-9ce586aa,1774014065.21209,bigcodebench_no_verifier,critic_fail,0,,0,,3790,23.275222,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1937,857,996,,17.500805,4.208411,1.506678,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_clean_text_and_calculate_length (builtins.TestCases.test_clean_text_and_calculate_length)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 6, in test_clean_text_and_calculate_length
  File ""<string>"", line 29, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\series.py"", line 4943, in apply
    ).apply()
      ~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1422, in apply
    return self.apply_standard()
           ~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1502, in apply_standard
    mapped = obj._map_values(
        mapper=curried, na_action=action, convert=self.convert_dtype
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\base.py"", line 925, in _map_values
    return algorithms.map_array(arr, mapper, na_action=na_action, convert=convert)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\algorithms.py"", line 1743, in map_array
    return lib.map_infer(values, mapper, convert=convert)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""pandas/_libs/lib.pyx"", line 2999, in pandas._libs.lib.map_infer
  File ""<string>"", line 29, in <lambda>
  File ""C:\Python314\Lib\re\__init__.py"", line 208, in sub
    return _compile(pattern, flags).sub(repl, string, count)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
TypeError: expected string or bytes-like object, got 'NoneType'

======================================================================
ERROR: test_empty_and_none (builtins.TestCases.test_empty_and_none)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 27, in test_empty_and_none
  File ""<string>"", line 29, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\series.py"", line 4943, in apply
    ).apply()
      ~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1422, in apply
    return self.apply_standard()
           ~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1502, in apply_standard
    mapped = obj._map_values(
        mapper=curried, na_action=action, convert=self.convert_dtype
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\base.py"", line 925, in _map_values
    return algorithms.map_array(arr, mapper, na_action=na_action, convert=convert)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\algorithms.py"", line 1743, in map_array
    return lib.map_infer(values, mapper, convert=convert)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""pandas/_libs/lib.pyx"", line 2999, in pandas._libs.lib.map_infer
  File ""<string>"", line 29, in <lambda>
  File ""C:\Python314\Lib\re\__init__.py"", line 208, in sub
    return _compile(pattern, flags).sub(repl, string, count)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
TypeError: expected string or bytes-like object, got 'NoneType'

----------------------------------------------------------------------
Ran 5 tests in 0.033s

FAILED (errors=2)"
bigcodebench,agentic,BigCodeBench/953,run-9ce586aa,1774014095.672803,bigcodebench_no_verifier,critic_fail,0,,0,,5013,30.441993,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2113,1471,1429,,18.564845,9.369043,2.453244,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/624,run-9ce586aa,1774014146.893054,bigcodebench_no_verifier,critic_fail,0,,0,,4124,51.207914,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1882,1338,904,,43.682563,5.869803,1.59015,,0,0,1,0,0,1,1,1,1,True,,
